"Date";"Kernenergie";"Braunkohle";"Steinkohle";"Gas";"Sonstige Konventionelle";"Photovoltaik";"Wind";"Wasserkraft";"Biomasse";"Sonstige Erneuerbare";"Missing Data";"CO₂-Intensität";"Missing Data Line"
"2024-08-19T12:00:00.000Z";"34,924";"7.221,398";"2.059,02";"1.526,153";"1.808,683";"1.849,819";"70,431";"18,019";"162,007";"3,795";"0";"272,504";"0"
"2024-08-19T13:00:00.000Z";"38,727";"7.020,217";"1.929,874";"1.518,139";"1.708,562";"1.723,453";"69,513";"19,206";"163,967";"3,794";"0";"270,66";"0"
"2024-08-19T14:00:00.000Z";"43,029";"8.863,218";"2.283,094";"1.850,061";"1.453,842";"1.603,483";"74,678";"21,685";"186,164";"4,326";"0";"301,558";"0"
"2024-08-19T15:00:00.000Z";"47,777";"9.856,471";"3.528,014";"3.769,428";"1.101,878";"1.179,408";"76,353";"23,066";"197,604";"4,304";"0";"361,638";"0"
"2024-08-19T16:00:00.000Z";"50,264";"10.603,834";"4.317,932";"6.097,898";"1.109,547";"658,606";"86,13";"24,922";"215,907";"4,888";"0";"414,82";"0"
"2024-08-19T17:00:00.000Z";"47,898";"11.214,628";"4.617,073";"7.109,775";"1.044,796";"214,58";"102,242";"27,905";"228,32";"5,529";"0";"443,92";"0"
"2024-08-19T18:00:00.000Z";"49,399";"11.347,279";"4.590,13";"7.138,25";"951,232";"18,946";"135,756";"28,119";"231,269";"5,85";"0";"454,666";"0"
"2024-08-19T19:00:00.000Z";"49,348";"10.963,022";"4.399,462";"6.947,439";"919,583";"1,934";"180,762";"26,53";"225,276";"5,587";"0";"455,337";"0"
"2024-08-19T20:00:00.000Z";"46,696";"10.251,811";"4.170,671";"5.991,729";"880,1";"0,407";"237,342";"25,154";"215,516";"5,196";"0";"451,613";"0"
"2024-08-19T21:00:00.000Z";"50,53";"10.049,088";"3.571,083";"4.220,668";"877,033";"0,346";"314,251";"24,08";"208,581";"5,051";"0";"430,279";"0"
"2024-08-19T22:00:00.000Z";"56,171";"9.250,17";"2.541,043";"3.198,875";"824,08";"0,409";"373,214";"22,31";"194,182";"4,084";"0";"393,586";"0"
"2024-08-19T23:00:00.000Z";"61,072";"9.101,464";"1.692,152";"2.493,826";"858,488";"0,592";"429,724";"22,066";"190,315";"4,163";"0";"363,183";"0"
"2024-08-20T00:00:00.000Z";"60,883";"8.608,566";"1.373,869";"2.396,113";"836,17";"0,483";"459,184";"20,895";"183,606";"4,184";"0";"346,225";"0"
"2024-08-20T01:00:00.000Z";"60,761";"8.509,569";"1.310,687";"2.323,301";"795,906";"0,778";"477,774";"20,176";"182,951";"4,217";"0";"340,839";"0"
"2024-08-20T02:00:00.000Z";"63,466";"8.591,741";"1.342,73";"2.465,3";"799,278";"0,779";"486,267";"20,021";"184,985";"4,191";"0";"340,317";"0"
"2024-08-20T03:00:00.000Z";"66,87";"9.055,061";"1.940,154";"2.716,161";"910,859";"1,123";"515,979";"20,909";"195,252";"4,234";"0";"347,919";"0"
"2024-08-20T04:00:00.000Z";"65,307";"9.564,783";"2.574,58";"3.305,616";"992,385";"41,305";"535,688";"21,799";"209,904";"4,182";"0";"342,665";"0"
"2024-08-20T05:00:00.000Z";"59,625";"9.635,835";"2.608,936";"3.403,629";"1.050,559";"318,469";"506,652";"20,128";"214,355";"4,261";"0";"324,433";"0"
"2024-08-20T06:00:00.000Z";"50,82";"9.364,433";"2.487,69";"3.192,07";"1.053,144";"800,347";"435,79";"19,23";"206,363";"4,082";"0";"305,522";"0"
"2024-08-20T07:00:00.000Z";"45,864";"9.060,405";"1.868,398";"2.687,437";"1.025,873";"1.368,48";"308,674";"18,939";"195,147";"4,024";"0";"282,287";"0"
"2024-08-20T08:00:00.000Z";"46,437";"7.177,148";"1.371,462";"1.814,191";"1.216,841";"1.814,532";"270,444";"17,759";"182,811";"3,919";"0";"233,118";"0"
"2024-08-20T09:00:00.000Z";"37,04";"5.385,194";"1.330,457";"1.681,886";"1.543,662";"2.057,272";"279,104";"14,882";"170,624";"3,757";"0";"208,017";"0"
"2024-08-20T10:00:00.000Z";"33,244";"4.599,752";"1.208,324";"1.535,812";"1.787,97";"2.158,818";"293,725";"13,3";"164,445";"3,662";"0";"196,227";"0"
"2024-08-20T11:00:00.000Z";"30,154";"4.308,492";"1.169,016";"1.471,677";"1.559,69";"2.148,133";"318,658";"12,476";"160,613";"3,65";"0";"188,407";"0"
"2024-08-20T12:00:00.000Z";"31,206";"4.331,772";"1.143,099";"1.476,901";"1.448,058";"2.046,655";"325,136";"12,188";"161,897";"3,845";"0";"189,629";"0"
"2024-08-20T13:00:00.000Z";"34,101";"5.216,728";"1.180,03";"1.593,477";"1.316,729";"1.875,501";"344,853";"13,374";"169,388";"3,965";"0";"204,809";"0"
"2024-08-20T14:00:00.000Z";"38,856";"7.686,856";"1.312,214";"1.892,814";"1.096,895";"1.562,826";"369,123";"14,869";"178,305";"4,086";"0";"249,678";"0"
"2024-08-20T15:00:00.000Z";"45,746";"9.002,967";"2.228,875";"2.527,09";"918,077";"1.108,326";"415,693";"19,887";"192,564";"4,222";"0";"286,467";"0"
"2024-08-20T16:00:00.000Z";"50,367";"9.584,081";"3.262,608";"3.934,23";"981,522";"594,333";"415,46";"23,712";"210,596";"4,356";"0";"325,159";"0"
"2024-08-20T17:00:00.000Z";"54,169";"9.786,546";"3.570,122";"4.969,688";"1.074,048";"184,806";"400,359";"26,517";"222,742";"4,436";"0";"348,468";"0"
"2024-08-20T18:00:00.000Z";"55,623";"9.918,883";"3.639,316";"5.202,879";"1.111,338";"14,978";"420,65";"26,532";"227,227";"4,529";"0";"361,401";"0"
"2024-08-20T19:00:00.000Z";"50,749";"9.779,895";"3.561,326";"4.923,028";"992,756";"2,576";"452,114";"25,122";"222,021";"4,545";"0";"368,638";"0"
"2024-08-20T20:00:00.000Z";"52,919";"9.397,765";"3.141,777";"4.029,367";"971,414";"0,497";"496,157";"24,369";"214,36";"4,372";"0";"363,964";"0"
"2024-08-20T21:00:00.000Z";"54,439";"8.997,179";"2.423,654";"2.898,257";"888,586";"0,585";"545,704";"22,684";"203,398";"4,111";"0";"345,033";"0"
"2024-08-20T22:00:00.000Z";"62,808";"8.146,79";"1.522,915";"2.122,02";"917,749";"0,591";"609,138";"20,901";"196,004";"4,115";"0";"306,918";"0"
"2024-08-20T23:00:00.000Z";"59,971";"6.516,053";"1.182,074";"1.767,232";"932,246";"0,798";"683,931";"19,88";"190,357";"4,032";"0";"263,828";"0"
"2024-08-21T00:00:00.000Z";"57,491";"5.641,932";"1.186,211";"1.699,868";"928,916";"0,324";"708,143";"18,403";"182,843";"3,981";"0";"249,006";"0"
"2024-08-21T01:00:00.000Z";"53,661";"5.156,605";"1.266,246";"1.779,773";"940,858";"0,285";"767,287";"16,356";"177,946";"3,87";"0";"240,146";"0"
"2024-08-21T02:00:00.000Z";"54,354";"5.832,682";"1.285,489";"1.836,323";"932,249";"0,612";"777,592";"15,507";"175,833";"3,782";"0";"253,608";"0"
"2024-08-21T03:00:00.000Z";"59,043";"6.301,048";"1.406,496";"1.943,304";"942,356";"0,708";"827,36";"16,612";"185,912";"3,923";"0";"254,388";"0"
"2024-08-21T04:00:00.000Z";"65,147";"6.551,004";"1.510,101";"2.155,332";"991,413";"28,674";"933,058";"18,775";"202,9";"4,029";"0";"238,681";"0"
"2024-08-21T05:00:00.000Z";"61,63";"6.338,479";"1.824,579";"2.184,663";"1.023,013";"253,022";"914,847";"18,484";"208,295";"4,098";"0";"225,95";"0"
"2024-08-21T06:00:00.000Z";"49,974";"6.235,491";"1.854,135";"2.023,854";"1.138,041";"704,039";"880,171";"16,988";"199,842";"4,078";"0";"219,522";"0"
"2024-08-21T07:00:00.000Z";"31,576";"5.667,355";"1.617,03";"1.886,258";"1.099,122";"1.189,512";"808,261";"13,234";"179,749";"3,786";"0";"206,32";"0"
"2024-08-21T08:00:00.000Z";"14,62";"5.270,404";"1.072,428";"1.599,495";"862,958";"1.557,186";"846,407";"9,433";"165,566";"3,646";"0";"183,183";"0"
"2024-08-21T09:00:00.000Z";"8,955";"4.482,979";"718,179";"1.388,333";"899,935";"1.767,959";"797,378";"8,31";"154,21";"3,468";"0";"165,841";"0"
"2024-08-21T10:00:00.000Z";"7,039";"3.328,815";"637,557";"1.324,342";"910,686";"1.853,514";"766,962";"7,438";"144,019";"3,283";"0";"148,683";"0"
"2024-08-21T11:00:00.000Z";"2,933";"2.994,092";"635,026";"1.294,541";"956,8";"1.910,992";"737,516";"7,223";"143,199";"3,284";"0";"145,072";"0"
"2024-08-21T12:00:00.000Z";"5,315";"2.871,248";"853,316";"1.282,626";"1.000,675";"1.856,54";"676,971";"7,307";"142,095";"3,254";"0";"150,602";"0"
"2024-08-21T13:00:00.000Z";"9,129";"2.821,536";"626,179";"1.276,461";"1.134,842";"1.704,188";"702,392";"7,458";"141,287";"3,221";"0";"149,287";"0"
"2024-08-21T14:00:00.000Z";"23,832";"3.098,385";"709,02";"1.341,281";"1.002,143";"1.525,42";"713,018";"8,637";"148,673";"3,312";"0";"153,497";"0"
"2024-08-21T15:00:00.000Z";"31,876";"3.669,38";"1.031,051";"1.762,958";"921,205";"1.234,594";"864,082";"9,935";"172,115";"3,716";"0";"166,152";"0"
"2024-08-21T16:00:00.000Z";"45,564";"4.748,386";"1.205,338";"2.126,093";"1.162,999";"699,154";"947,592";"15,164";"196,013";"3,961";"0";"189,555";"0"
"2024-08-21T17:00:00.000Z";"54,93";"5.612,779";"1.456,78";"2.589,392";"1.124,331";"224,593";"837,232";"21,586";"222,895";"4,22";"0";"210,251";"0"
"2024-08-21T18:00:00.000Z";"57,418";"6.010,632";"1.605,823";"3.120,467";"1.108,866";"18,739";"761,628";"23,14";"230,847";"4,306";"0";"229,734";"0"
"2024-08-21T19:00:00.000Z";"56,972";"6.223,969";"1.606,845";"2.980,465";"1.065,768";"2,766";"727,593";"22,481";"232,629";"4,465";"0";"238,243";"0"
"2024-08-21T20:00:00.000Z";"60,47";"6.077,514";"1.303,88";"2.642,08";"1.101,846";"0,922";"729,113";"21,859";"221,089";"4,525";"0";"240,485";"0"
"2024-08-21T21:00:00.000Z";"66,227";"6.066,64";"960,998";"2.536,365";"1.149,193";"0,906";"721,722";"20,607";"211,655";"4,403";"0";"248,376";"0"
"2024-08-21T22:00:00.000Z";"65,992";"5.716,48";"793,861";"2.430,671";"1.185,025";"0,784";"680,757";"17,91";"198,735";"4,227";"0";"252,993";"0"
"2024-08-21T23:00:00.000Z";"62,156";"5.604,091";"749,05";"2.499,743";"1.196,976";"0,472";"647,603";"16,385";"190,102";"4,122";"0";"262,432";"0"
"2024-08-22T00:00:00.000Z";"61,59";"5.658,573";"715,358";"2.498,274";"1.179,47";"0,508";"614,334";"16,101";"185,167";"4,077";"0";"268,517";"0"
"2024-08-22T01:00:00.000Z";"62,779";"5.690,835";"721,7";"2.527,788";"1.174,815";"0,673";"611,38";"15,686";"184,909";"4,078";"0";"270,089";"0"
"2024-08-22T02:00:00.000Z";"65,073";"6.065,554";"731,074";"2.616,758";"1.201,891";"0,576";"616,998";"15,411";"186,808";"4,111";"0";"276,334";"0"
"2024-08-22T03:00:00.000Z";"67,801";"6.678,577";"765,948";"2.673,095";"1.246,573";"0,876";"654,847";"15,044";"194,208";"3,855";"0";"275,769";"0"
"2024-08-22T04:00:00.000Z";"62,187";"6.639,665";"878,537";"2.719,416";"1.290,716";"29,991";"695,137";"18,093";"201,888";"3,788";"0";"248,057";"0"
"2024-08-22T05:00:00.000Z";"52,91";"6.954,119";"1.244,565";"2.823,026";"1.302,273";"277,543";"721,075";"17,797";"214,001";"4,022";"0";"246,181";"0"
"2024-08-22T06:00:00.000Z";"50,719";"6.719,587";"1.236,034";"2.550,095";"1.380,914";"778,051";"672,948";"15,401";"207,652";"3,96";"0";"234,024";"0"
"2024-08-22T07:00:00.000Z";"39,447";"5.337,6";"814,262";"2.275,357";"1.599,759";"1.355,84";"596,234";"11,93";"184,903";"3,694";"0";"207,565";"0"
"2024-08-22T08:00:00.000Z";"25,252";"3.556,222";"749,534";"1.814,11";"1.437,246";"1.798,934";"569,739";"9,669";"163,554";"3,6";"0";"171,044";"0"
"2024-08-22T09:00:00.000Z";"14,083";"3.154,262";"640,067";"1.317,537";"1.382,351";"2.042,491";"549,107";"8,244";"150,626";"3,539";"0";"156,698";"0"
"2024-08-22T10:00:00.000Z";"2,301";"2.875,139";"649,969";"1.232,164";"1.275,841";"2.163,386";"518,905";"7,449";"142,177";"3,518";"0";"152,007";"0"
"2024-08-22T11:00:00.000Z";"1,095";"2.792,27";"653,188";"1.211,661";"1.179,876";"2.200,351";"490,457";"7,376";"140,614";"3,729";"0";"150,411";"0"
"2024-08-22T12:00:00.000Z";"1,653";"2.684,06";"710,113";"1.174,885";"1.163,86";"2.095,203";"498,569";"7,342";"140,502";"3,927";"0";"150,899";"0"
"2024-08-22T13:00:00.000Z";"10,604";"2.754,178";"794,922";"1.207,909";"1.110,645";"1.945,46";"535,494";"7,73";"145,256";"4,085";"0";"152,343";"0"
"2024-08-22T14:00:00.000Z";"26,975";"2.919,587";"901,258";"1.270,723";"970,352";"1.683,128";"622,5";"9,373";"155,722";"3,917";"0";"152,29";"0"
"2024-08-22T15:00:00.000Z";"34,697";"3.644,753";"1.070,713";"1.516,656";"1.056,157";"1.285,368";"761,987";"12,015";"178,544";"3,726";"0";"166,476";"0"
"2024-08-22T16:00:00.000Z";"48,737";"5.697,93";"1.751,721";"1.823,828";"1.208,101";"658,49";"771,092";"17,216";"202,139";"3,937";"0";"212,371";"0"
"2024-08-22T17:00:00.000Z";"60,256";"6.702,826";"2.114,902";"2.335,243";"1.454,117";"184,555";"767,474";"22,09";"221,783";"4,155";"0";"240,287";"0"
"2024-08-22T18:00:00.000Z";"54,373";"6.615,303";"2.191,658";"2.374,774";"1.297,619";"10,455";"807,373";"21,608";"221,986";"4,148";"0";"242,194";"0"
"2024-08-22T19:00:00.000Z";"45,579";"6.462,717";"2.150,787";"2.226,62";"1.121,503";"2,874";"833,968";"19,236";"216,17";"4,073";"0";"243,382";"0"
"2024-08-22T20:00:00.000Z";"36,925";"6.218,074";"1.993,821";"2.089,885";"1.054,506";"1,044";"848,393";"16,011";"202,992";"3,925";"0";"248,246";"0"
"2024-08-22T21:00:00.000Z";"33,784";"5.362,292";"1.945,536";"1.853,531";"971,974";"0,796";"891,056";"14,104";"195,142";"3,898";"0";"239,52";"0"
"2024-08-22T22:00:00.000Z";"43,326";"4.002,757";"1.733,403";"1.679,285";"967,673";"0,723";"897,408";"13,922";"183,834";"4,054";"0";"215,317";"0"
"2024-08-22T23:00:00.000Z";"46,784";"3.336,514";"1.535,27";"1.506,641";"976,945";"0,702";"919,274";"13,57";"175,715";"3,682";"0";"197,727";"0"
"2024-08-23T00:00:00.000Z";"47,356";"3.520,452";"1.483,344";"1.437,771";"1.023,793";"0,718";"894,293";"13,764";"170,358";"3,648";"0";"202,391";"0"
"2024-08-23T01:00:00.000Z";"45,519";"3.508,857";"1.276,215";"1.428,742";"1.031,691";"0,794";"908,19";"13,325";"169,722";"3,646";"0";"197,948";"0"
"2024-08-23T02:00:00.000Z";"46,128";"3.531,29";"1.274,696";"1.446,265";"1.012,585";"0,738";"951,617";"13,342";"172,698";"3,682";"0";"193,697";"0"
"2024-08-23T03:00:00.000Z";"48,615";"3.677,803";"1.333,382";"1.513,004";"1.083,905";"1,055";"1.021,761";"13,534";"182,609";"3,771";"0";"190,754";"0"
"2024-08-23T04:00:00.000Z";"46,41";"3.800,974";"1.441,904";"1.612,574";"1.139,914";"31,69";"1.127,667";"14,132";"197,449";"3,845";"0";"180,068";"0"
"2024-08-23T05:00:00.000Z";"44,914";"3.836,781";"1.815,645";"1.648,107";"1.184,509";"302,084";"1.158,952";"13,842";"205,457";"3,879";"0";"176,998";"0"
"2024-08-23T06:00:00.000Z";"37,573";"3.392,024";"1.631,453";"1.438,876";"1.118,837";"821,41";"1.113,014";"11,89";"188,618";"3,693";"0";"161,273";"0"
"2024-08-23T07:00:00.000Z";"27,713";"2.783,063";"973,741";"1.303,231";"995,288";"1.376,026";"935,764";"8,652";"170,696";"3,433";"0";"141,906";"0"
"2024-08-23T08:00:00.000Z";"17,876";"2.601,631";"901,644";"1.177,857";"881,66";"1.781,32";"809,896";"7,691";"156,419";"3,243";"0";"136,82";"0"
"2024-08-23T09:00:00.000Z";"8,085";"2.437,149";"886,904";"1.115,876";"684,589";"1.968,193";"768,961";"6,785";"142,606";"3,044";"0";"131,982";"0"
"2024-08-23T10:00:00.000Z";"0,307";"2.381,327";"754,98";"1.043,518";"496,491";"2.033,211";"794,096";"6,745";"136,003";"2,95";"0";"125,376";"0"
"2024-08-23T11:00:00.000Z";"0,396";"2.452,927";"707,918";"1.025,061";"475,858";"1.946,122";"799,137";"6,421";"132,797";"2,892";"0";"126,519";"0"
"2024-08-23T12:00:00.000Z";"0,282";"2.468,773";"866,953";"1.048,901";"455,835";"1.817,843";"828,55";"6,422";"134,184";"2,917";"0";"129,949";"0"
"2024-08-23T13:00:00.000Z";"0,189";"2.496,815";"1.037,561";"1.063,144";"510,277";"1.611,29";"881,273";"6,164";"137,601";"2,97";"0";"135,288";"0"
"2024-08-23T14:00:00.000Z";"10,241";"2.631,753";"982,217";"1.162,1";"859,536";"1.361,16";"932,973";"6,902";"147,074";"3,113";"0";"142,316";"0"
"2024-08-23T15:00:00.000Z";"20,272";"3.230,802";"963,633";"1.357,936";"987,664";"1.045,408";"1.054,16";"8,461";"166,513";"3,436";"0";"152,251";"0"
"2024-08-23T16:00:00.000Z";"32,345";"4.268,464";"1.400,208";"1.771,885";"918,838";"573,194";"1.106,283";"12,443";"189,623";"3,708";"0";"177,414";"0"
"2024-08-23T17:00:00.000Z";"46,077";"4.960,645";"1.941,478";"2.348,266";"837,095";"165,383";"978,504";"17,451";"204,079";"3,879";"0";"203,853";"0"
"2024-08-23T18:00:00.000Z";"47,133";"5.362,544";"2.041,206";"2.968,126";"829,908";"10,602";"907,126";"18,596";"208,833";"3,958";"0";"225,439";"0"
"2024-08-23T19:00:00.000Z";"44,602";"5.537,478";"2.067,426";"3.274,754";"858,148";"2,037";"764,943";"17,358";"208,185";"3,974";"0";"244,054";"0"
"2024-08-23T20:00:00.000Z";"40,706";"5.645,684";"1.951,598";"3.350,506";"953,598";"0,916";"631,063";"17,906";"207,961";"4,041";"0";"264,463";"0"
"2024-08-23T21:00:00.000Z";"43,205";"5.472,458";"1.501,002";"3.028,692";"1.047,106";"0,952";"511,898";"18,787";"198,439";"3,965";"0";"264,593";"0"
"2024-08-23T22:00:00.000Z";"59,739";"5.632,055";"1.056,1";"2.911,102";"1.132,528";"0,671";"431,582";"22,578";"195,596";"4,199";"0";"268,173";"0"
"2024-08-23T23:00:00.000Z";"63,205";"5.495,799";"1.030,169";"2.700,891";"1.180,797";"0,582";"392,373";"22,224";"195,162";"4,18";"0";"272,963";"0"
"2024-08-24T00:00:00.000Z";"65,058";"5.532,399";"1.126,897";"2.390,374";"1.265,081";"0,491";"384,598";"22,727";"192,144";"4,027";"0";"279,004";"0"
"2024-08-24T01:00:00.000Z";"63,165";"5.464,066";"1.102,006";"2.162,152";"1.157,831";"0,365";"413,319";"22,258";"187,772";"3,932";"0";"273,06";"0"
"2024-08-24T02:00:00.000Z";"62,784";"5.401,727";"1.065,2";"2.049,963";"1.084,811";"0,309";"464,068";"21,35";"184,908";"3,88";"0";"267,683";"0"
"2024-08-24T03:00:00.000Z";"63,469";"5.486,463";"1.117,401";"1.898,259";"1.033,706";"0,793";"511,155";"21,428";"192,841";"3,953";"0";"260,99";"0"
"2024-08-24T04:00:00.000Z";"60,505";"5.373,637";"1.084,315";"1.738,183";"934,926";"32,162";"572,83";"21,043";"196,247";"3,968";"0";"243,852";"0"
"2024-08-24T05:00:00.000Z";"54,67";"4.901,817";"959,847";"1.523,9";"809,117";"326,698";"602,686";"17,952";"190,1";"3,94";"0";"217,779";"0"
"2024-08-24T06:00:00.000Z";"42,106";"3.733,337";"745,212";"1.372,142";"716,83";"906,332";"536,922";"14,384";"182,042";"3,714";"0";"178,511";"0"
"2024-08-24T07:00:00.000Z";"23,393";"3.121,792";"621,231";"1.193,864";"605,677";"1.509,573";"472,687";"8,98";"173,269";"3,525";"0";"156,626";"0"
"2024-08-24T08:00:00.000Z";"12,98";"2.757,949";"585,62";"1.113,316";"745,451";"1.923,136";"383,988";"7,299";"159,392";"3,346";"0";"150,817";"0"
"2024-08-24T09:00:00.000Z";"1,467";"2.503,118";"535,437";"1.008,156";"560,665";"2.087,612";"397,967";"6,054";"143,25";"3,085";"0";"140,377";"0"
"2024-08-24T10:00:00.000Z";"1,346";"2.361,801";"507,157";"941,394";"461,928";"2.148,948";"337,334";"5,844";"133,522";"2,935";"0";"137,483";"0"
"2024-08-24T11:00:00.000Z";"1,239";"2.289,87";"495,916";"913,902";"509,127";"2.084,813";"304,38";"4,921";"127,804";"2,84";"0";"140,515";"0"
"2024-08-24T12:00:00.000Z";"1,051";"2.255,86";"492,045";"914,205";"707,637";"1.961,062";"309,87";"4,708";"125,624";"2,8";"0";"145,965";"0"
"2024-08-24T13:00:00.000Z";"0,651";"2.258,799";"506,949";"902,506";"517,408";"1.797,66";"423,541";"5,241";"126,441";"2,811";"0";"140,017";"0"
"2024-08-24T14:00:00.000Z";"0,765";"2.405,541";"565,354";"939,293";"507,531";"1.546,204";"575,518";"6,111";"134,774";"2,978";"0";"140,53";"0"
"2024-08-24T15:00:00.000Z";"21,387";"2.663,055";"628,686";"1.081,892";"624,771";"1.169,369";"719,954";"8,251";"153,653";"3,313";"0";"143,757";"0"
"2024-08-24T16:00:00.000Z";"36,891";"3.516,213";"751,234";"1.266,586";"718,622";"633,187";"833,819";"12,401";"180,566";"3,673";"0";"158,237";"0"
"2024-08-24T17:00:00.000Z";"40,176";"4.292,132";"814,067";"1.364,074";"759,031";"153,989";"819,786";"18,004";"196,533";"3,794";"0";"170,779";"0"
"2024-08-24T18:00:00.000Z";"41,485";"3.842,699";"785,47";"1.415,663";"731,623";"6,898";"956,647";"16,094";"193,903";"3,733";"0";"164,019";"0"
"2024-08-24T19:00:00.000Z";"39,358";"3.193,674";"748,6";"1.399,752";"733,432";"2,69";"1.067,319";"13,091";"196,027";"3,808";"0";"151,175";"0"
"2024-08-24T20:00:00.000Z";"29,875";"3.238,403";"770,509";"1.369,611";"679,721";"0,866";"986,28";"13,462";"193,103";"3,943";"0";"156,737";"0"
"2024-08-24T21:00:00.000Z";"31,256";"3.323,817";"732,762";"1.392,613";"857,981";"0,42";"918,189";"12,341";"183,756";"3,956";"0";"172,328";"0"
"2024-08-24T22:00:00.000Z";"29,513";"3.197,959";"725,651";"1.301,403";"822,097";"0,399";"908,823";"10,532";"172,69";"3,516";"0";"176,56";"0"
"2024-08-24T23:00:00.000Z";"28,48";"3.056,95";"720,258";"1.269,174";"866,25";"0,493";"872,58";"9,597";"163,542";"3,335";"0";"183,838";"0"
"2024-08-25T00:00:00.000Z";"25,428";"3.087,724";"781,379";"1.250,054";"900,858";"0,537";"843,311";"8,428";"161,493";"3,324";"0";"191,603";"0"
"2024-08-25T01:00:00.000Z";"20,909";"3.055,077";"799,035";"1.212,314";"838,75";"0,844";"831,258";"7,914";"158,607";"3,307";"0";"192,172";"0"
"2024-08-25T02:00:00.000Z";"22,426";"3.025,386";"750,747";"1.209,883";"818,86";"0,925";"820,86";"8,961";"157,023";"3,375";"0";"192,198";"0"
"2024-08-25T03:00:00.000Z";"22,441";"3.012,578";"696,427";"1.220";"771,822";"1,178";"862,845";"9,579";"157,254";"3,376";"0";"184,738";"0"
"2024-08-25T04:00:00.000Z";"16,869";"3.093,181";"700,413";"1.240,507";"726,398";"13,522";"896,166";"9,582";"160,454";"3,395";"0";"183,711";"0"
"2024-08-25T05:00:00.000Z";"17,859";"3.141,98";"710,457";"1.364,341";"825,589";"126,881";"868,636";"9,648";"165,15";"3,443";"0";"185,397";"0"
"2024-08-25T06:00:00.000Z";"15,771";"3.114,669";"643,395";"1.445,06";"1.056,006";"362,399";"837,052";"8,344";"162,638";"3,446";"0";"182,154";"0"
"2024-08-25T07:00:00.000Z";"8,816";"2.866,324";"586,54";"1.400,74";"1.179,367";"689,371";"785,799";"7,359";"154,793";"3,315";"0";"173,331";"0"
"2024-08-25T08:00:00.000Z";"3,775";"2.693,024";"614,262";"1.316,148";"1.382,645";"1.065,928";"659,742";"6,891";"152,307";"3,383";"0";"171,996";"0"
"2024-08-25T09:00:00.000Z";"2,703";"2.593,43";"629,934";"1.279,332";"1.470,34";"1.311,247";"567,673";"6,583";"144,789";"3,363";"0";"170,828";"0"
"2024-08-25T10:00:00.000Z";"3,121";"2.541,695";"577,029";"1.184,424";"1.321,382";"1.460,113";"495,799";"6,518";"138,66";"3,173";"0";"165,857";"0"
"2024-08-25T11:00:00.000Z";"2,405";"2.479,088";"539,396";"1.090,889";"1.328,894";"1.489,958";"402,486";"6,428";"134,001";"3,124";"0";"169,378";"0"
"2024-08-25T12:00:00.000Z";"2,553";"2.442,782";"485,898";"994,1";"1.260,167";"1.493,028";"359,94";"6,334";"134,604";"2,982";"0";"168,387";"0"
"2024-08-25T13:00:00.000Z";"4,373";"2.482,074";"496,321";"1.050,977";"1.439,497";"1.396,991";"367,463";"6,466";"138,127";"3,019";"0";"175,204";"0"
"2024-08-25T14:00:00.000Z";"10,393";"2.683,06";"707,49";"1.187,174";"1.468,233";"1.267,321";"393,645";"7,218";"151,662";"3,257";"0";"184,848";"0"
"2024-08-25T15:00:00.000Z";"31,648";"3.140,866";"972,231";"1.396,199";"1.490,021";"1.024,552";"482,082";"10,519";"166,647";"3,445";"0";"193,53";"0"
"2024-08-25T16:00:00.000Z";"48,144";"5.326,466";"1.307,123";"1.885,527";"1.445,193";"613,557";"499,731";"15,436";"193,92";"3,737";"0";"241,807";"0"
"2024-08-25T17:00:00.000Z";"52,413";"6.464,868";"1.842,079";"2.464,637";"1.421,363";"194,479";"466,085";"20,476";"216,441";"3,975";"0";"278,885";"0"
"2024-08-25T18:00:00.000Z";"56,074";"6.520,318";"1.918,341";"2.753,35";"1.320,573";"10,766";"449,203";"23,137";"221,135";"4,014";"0";"282,712";"0"
"2024-08-25T19:00:00.000Z";"56,911";"6.973,484";"1.918,215";"2.807,047";"1.283,473";"2,075";"467,446";"22,741";"219,624";"4,013";"0";"297,208";"0"
"2024-08-25T20:00:00.000Z";"57,03";"6.674,741";"1.829,759";"2.769,661";"1.295,531";"0,577";"494,316";"21,693";"210,273";"3,975";"0";"302,637";"0"
"2024-08-25T21:00:00.000Z";"56,673";"6.759,581";"1.607,038";"2.654,3";"1.256,255";"0,921";"494,087";"17,628";"199,866";"3,959";"0";"316,072";"0"
"2024-08-25T22:00:00.000Z";"50,09";"6.850,522";"1.594,372";"2.552,483";"1.114,752";"1,023";"514,627";"14,565";"187,115";"4,137";"0";"330,333";"0"
"2024-08-25T23:00:00.000Z";"50,322";"6.102,917";"1.553,165";"2.510,848";"1.115,497";"0,821";"534,125";"13,056";"180,272";"4,225";"0";"316,956";"0"
"2024-08-26T00:00:00.000Z";"54,049";"5.649,828";"1.427,045";"2.533,25";"1.139,498";"0,771";"543,145";"12,966";"175,82";"4,236";"0";"303,581";"0"
"2024-08-26T01:00:00.000Z";"53,353";"5.776,899";"1.426,586";"2.591,227";"1.159,848";"0,646";"552,438";"12,809";"176,986";"4,305";"0";"305,894";"0"
"2024-08-26T02:00:00.000Z";"56,517";"6.236,286";"1.448,823";"2.529,347";"1.198,512";"0,834";"572,262";"13,393";"180,527";"4,35";"0";"307,535";"0"
